rating,title,text,asin,user_id,timestamp
5.0,Good quality,"This is so much better than the neem oil I bought from somewhere else.  Thick and pungent, the way it's supposed to be.  It's not an especially good smell, but I've read many times that good neem oil has a strong, not so pleasant odor if it's the real deal.  I'm very pleased with it.",B0773BZBYD,AFAJYN37CY3UNJD3WEZ4OY6TNLVA,2020-01-25 17:43:17.975
1.0,One Star,bristles are more suited for a brush to groom your dog or horse. not suitable for human hair,B00R1TAN7I,AEDHTNWZ3G74L3H7BQMKDE2ZPFNQ,2017-09-06 15:13:16.553
5.0,As shown,Fast delivery and good quality. Will buy again from this seller,B08GJ4G9K7,AG57VSYOZGWBMTLSNF7ZWGY3VZCA,2020-12-08 04:57:55.544
3.0,Count quantity thoroughly,[[VIDEOID:7a8514a6be97ed30d36cfda3c8224f19]] Had missing stoppers and tubes. Overall good product just annoyed that it was missing quite a few things.,B08LB18QT6,AHUYJ2RD6CONCOCMHOPGYZL55N4A,2021-04-14 18:44:17.871
5.0,Great,Best when I’m pregnant can breathe well and still be allowed in many places I love them,B08D861M2V,AHYG4564ZHZFOQ6YCBPJVX6CCXJA,2021-03-27 04:36:00.427
5.0,Worked well,I was looking for something new to try whitening my teeth. This kit worked for me very well. Within days I could see the difference. would purchase again.,B07D2N5Q1G,AH6ADFAEVWARGWNCT2LUGOJAXSKQ,2018-06-23 00:54:10.760
5.0,Don’t pass this by,Love it!! Follow me on YouTube @dansgvlogs for full review,B07H8SNMR1,AFUHRC3XAMNUVWUQZBLSRIN3HKFA,2020-05-23 05:01:12.578
5.0,Five Stars,I love it! The delivery was quick and the item is just what I wanted! Thank you!,B06WD7Y361,AH6G6YORNPY354GNZGHR5QNYWCQQ,2018-04-24 20:16:55.291
4.0,Awesome For Press-Ons,Pretty durable for press-on nails. These ones were not as short as some of the other “short” length nails.<br />Great for a few days or short vacation but my hair gets caught under them and they get pulled off.,B082QZDR7R,AERA5QU5JIKHX67AVVGFKUVCBJWQ,2021-07-16 00:07:11.353
4.0,Nice Case For Traveling,Biore Cleansing Oil Makeup Removing Cloths come in a package like most wipes and have a pull tab on the top to open and close the packet. There are 44 wipes in each packet and each wipe is about 4.5 x 5.5 inches (you probably would need 2 or 3 wipes a time if you wear a lot of makeup) and is pre-moisturized. These wipes are to be deposed in the garbage not the toilet and are not to be close to your eyes. Directions state that you should place the cloth on the area that has make-up for about 5 seconds and then wipe off. The scent smells very nice and my skin did feel smooth when done. This product was made in Japan,B084XRQLMT,AEX6F3NHCLMPXTPAS2CVOUQMOEUA,2020-04-03 23:54:15.680
3.0,Love the idea,Love the idea.....  Much smaller then I was hoping for. I use it every night.... So far so good !!,B017XD9GP6,AHVUOMGQIKDZBVGQQWZN36N4ZZ7A,2016-03-11 02:22:06.000
3.0,"The hair quality is nice, wish I would have ordered in black instead ...","The hair quality is nice, wish I would have ordered in black instead of natural (too brown) but the cut in the back is terrible. Had to go to a salon and have them PROPERLY cut it.",B01G5I6L2G,AGBFIAMATEG3EV6TME4R4GZBXHTQ,2016-08-29 21:06:49.000
5.0,Five Stars,"I love the hair ,it is very soft with good texture. I ordered it and it came on time",B0757N462D,AGO6LWVGTMRI4HKMBLIZ7VLAVU7A,2018-01-10 03:22:25.617
5.0,Great,I really like this product. Works great and it's a great price.,B07234JV3W,AG2JWZKI6YASYI4DWUBKD67VAUYA,2021-07-02 16:15:22.178
5.0,Love it,Far-away perfume is the best smelling perfume to me it last all day long,B015GB79MY,AGESE2C2S3BTS6SW27ATII2KN5LA,2022-06-26 12:41:43.986
4.0,Great budget machine,Great machine for the price. Only issue is if you have to adjust the blade you can have a bit of a time trying to get it set.,B07HCNTYRN,AFRR5L2APLRYRMAVJT3GT5O5TUAA,2019-04-24 09:57:16.147
4.0,Smart than I thought,It was not as big as I expected.,B005IYYF5E,AHTA27CECODWANFQR64IPTSLBKOA,2022-07-08 13:13:00.155
5.0,Second time buying these,"Love these well priced, shorter, natural wood feel handle, body scrubs. I am under 5’1” tall so do not need the long handled style body scrubs. The price cannot be beat and the quality has been excellent.",B08SC34LZ5,AGCWIGPUDFIEVT7ZM3DWJZOD44TQ,2021-10-24 16:02:29.566
3.0,Love the smell of the product,"Love the smell of the product, however I have longer hair that’s just thinning and it makes my hair feel really dry.",B074Z5RDH9,AHMB254O3QEXHASV3PT4XT4MPXDQ,2017-12-17 16:58:09.734
5.0,No more spills inside toiletry bag!,"Perfect, TSA approved, description labels and leak proof!",B077D7NWK4,AF6IHTEUK5PUI4ZDEJNZHGQTVT7A,2019-06-24 10:46:17.147
5.0,Happy customer!,"Clear cream. Makes your hands soft, smooth, and velvety. I love this so much, I already bought another.<br />Has no odor.",B007IAM4YU,AESTQRKZGMRP2O2U3YGPJDNOVSPA,2016-10-12 19:28:11.000
5.0,"Not only makes clean up easy, it also gives me better food.","If you haven't gotten a silicone baking mat yet, and you use your oven AT ALL, you should really get this!<br /><br />It's incredibly easy to clean up.  It doesn't matter whether it's those cookies that always stick to your favorite cookie sheet or a gooey cheesy mess, it really does simply wipe off.<br /><br />Because it's so easy to clean, I was also able to get some of the best parts of one of my old standby recipes to come out.  I like wrapping thin cut chicken breast around some kind of cheese and other fillings and baking it.  The problem with this is that some of the cheese inevitably leaks out.  Even on glass cookware, this is wasted food that I just can't get back in an edible form.  With this mat?  Nice crispy melted cheese fried in the oils that came out of the chicken breast.  One of the tastiest parts of the dish, and a new favorite!<br /><br />Cleaning up the dish above?  I cooked it on a 1/4 sheet raised lip cookie sheet, with no prep other than putting the baking mat down.  After pulling the food out, all it took to clean was an easy job wiping the mat off and then just basic washing to both the mat and the pan.  While some of the juices from the chicken did get under the mat, NONE of the solids did and it was just simple to do.<br /><br />The only downsize to this mat that I can find is it's size.  I want a bigger one, because I don't want to keep using cooking sprays and parchment paper.  It's perfectly sized for a 1/4 sheet baking sheet, but that's really what I consider a 'small' sheet unless I'm in the RV where my oven will only barely even fit this mat.<br /><br />I received this product at a discount in exchange for my unbiased review.<br />I've been looking for reasons to use the oven for this",B013TQS0DK,AHJGQR2GZD6WUPV3UA4NUMVMPHXQ,2016-04-01 03:25:12.000
5.0,Nice clay type hold.,"I have very thick hair for a guy and have a hard time finding a good product that holds well without being stiff.  This product is nice and will hold my hair well but still looks like it's not a helmet on my head.  It has a light sheen, and a medium strong hold, and fairly non stiff.  It also is smooth to put on, sometimes clays and pomades are annoying to go on.  And while it's not fragrant, it does have a nice fresh smell to it.  Not enough that you would smell it on a person but enough that your hair smells pleasant..  I would recommend this product to a girl or guy looking for a some nice hold when you want your hair to look more natural.",B00ZPQTVSQ,AE72CIMN37LEG7VYTOTRLDYKHGLA,2016-10-17 20:25:55.000
5.0,I must say it's even much better than I thought,"Have been using it for a week almost every morning and night. I must say it's even much better than I thought! I suffer a lot from dry and red eye because of the dry winter; using this eye steamer gives me a nice SPA feeling. Yes! My eyes feel better after 3 sessions! Although it won't last too long but, you know, I really enjoy and relax with the steamer. Interesting thing is, I cannot help falling asleep during the 2nd session, which is a surprise.",B01LYOJIEI,AFVKVTPIWJZIGUGSGWTLUICMTNPA,2018-02-27 20:13:02.608
5.0,Five Stars,Use this every day and have had no problems and the stamp end is really cute too,B072SS6M9D,AEDLEHTB7GSYD2K5BK5N6CL323LQ,2017-11-27 22:10:30.874
5.0,Best hair clips,Ys park are the best clips ever and I loved that they have different colors so my co workers don’t take them,B01H446KC6,AFJJN4TQYX44EXVNMYNWJKFJ2GLQ,2019-05-23 17:44:26.585
4.0,Decent product,Good for money,B07XJN5GJP,AGCEKKNQ5YQGB5SM4E44TRGNABPA,2019-12-09 00:00:05.613
3.0,Very small sample sizes,"I liked trying this product, and sampling the different sense, but there was very little product received for the amount paid. The lotion was hydrating and smoothing, but I still expected more based on the high price point. The odor control is minimal.",B099HB2RKM,AHPGF4UOZPEHY5BXVPQDJR6NKACA,2022-08-02 11:04:06.201
1.0,Hard to keep in your hair,"If you can stand looking really stupid for several hours, it actually works but they’re really hard to keep in your hair. I never tried to sleep in them because I’m sure they’d all fall out",B000WBL484,AHB556CBYJIMLHA6Q4JK43BHVLOQ,2022-08-19 18:01:22.098
5.0,Five Stars,great buy,B075MG97LP,AFCAWK6QIEL52AZQGJ4VBJZZVONA,2017-12-28 15:21:41.895
5.0,Great deal,I always come back to Secret. I love this scent. The gel makes it so you never get white marks on your clothes. It doesn't ball up under your arms. I think it's the best for wetness protection too. Great deal!,B01N2630PP,AEEXH2OFKRAOCR2FLLJNH2EBLSVA,2017-10-15 20:49:38.108
1.0,smell that can't be washed out waste of money,This hair has a smell that I can't get out. I spent almost an hour washing it. Had to put conditioner on it to cover the smell. Bought this for my daughter's prom. Hate it.,B07PBQNBVY,AFGYGYF3YKXNSCJVDGYYYU7OJN2A,2019-04-28 14:03:54.511
4.0,Better but...,"They are sharper than the old blades, but not as good as the original blades.",B082XHP1FH,AGISPCJCAXKW4FTY5L7IJJR6YO7Q,2020-12-08 22:21:50.281
5.0,Satisfied customer,Very fast and easy to use. Seems to clean the brushes well.,B087WRFR11,AEYXLNMDQ6QQ5QMYINJ6U2CLYO4Q,2020-12-17 22:15:01.016
1.0,Not for woman,These head bands were a little pricey and don't come close to being large enough for a womans head. Very disappointed!,B018T2SNCW,AGZUUTKMUNYBWZJOIF4JVGY3WFMA,2022-06-23 10:04:52.777
4.0,Four Stars,Makes my hair soft.,B011JK4OC4,AFS37KMQW5EKEMPEF2K3VXVV7XMA,2018-06-24 09:34:21.111
4.0,this is a very rich hand cream and each one ...,this is a very rich hand cream and each one has a different and lovely fragrance.  I do think it's on the expensive side.,B01B8B8YL6,AE44K4IHWBZE7AWD4QRUKWKGYWJQ,2017-02-13 18:41:22.000
1.0,It is very cheaply made.,The strands were all falling out.  It was the worst purchase ever.  Would never recommend.  Total GARBAGE.<br />🤬🤬🤬😡😡😡😊,B089STDWCS,AFWYI3UZI6E3SOV6O6JUA72XDVGQ,2021-09-03 00:03:56.970
5.0,Five Stars,This is a good product. My nail has really grown.,B0025OXWSQ,AFJU7E7DXX3PP3PIBEDZW22HYK2A,2015-03-07 03:49:04.000
5.0,This is my favorite one yet.,"This is my third Epilator, and my favorite one yet.  I HATE shaving, and I can't get laser removal done because my hair is blonde and fine (there is just a lot).  I don't know if it's time that is making them better; but, this takes the hair off so well that I have to go back over and get what I missed.  The first time is a little painful; but, once that first run is done, and you keep up with it (once or twice a week) you will be very happy with the results.",B00AX3YNPC,AFUQLZ6LSD4FSD6OYKUDVWL35AAA,2014-10-03 16:43:02.000
5.0,Very soft.,The towel is bigger then the other one I have. Is good for a little longer hair but not really long hair.,B08P4KY2MF,AHOWDPXX4AGES4AAMXOHYFX4X6RQ,2021-04-21 11:22:20.026
5.0,These are neat.,"We bought this to mix rubbing alcohol and aloe Vera for a makeshift hand sanitizer since it's so hard to find during the pandemic. These functioned perfectly and the extras were a nice touch.<br /><br />Pros<br />1. Hasn't leaked yet.<br />2. Easy to fill, easy to empty, easy to clean.<br />3. The toothbrush covers are a nice touch.<br /><br />Neutral<br />1. Larger than expected. Not a bad thing but definitely not pocket sized.<br />2. It's a bit difficult to control the flow if the stuff inside is a bit looser. In other words, it works better for lotion than it does hand sanitizer.<br /><br />Cons<br />1. I am worried about long term durability. These are bottles technically, but they're very squishy and don't have a lot of structural integrity. Don't put heavy stuff on top of it lol. This one goes in the top of the travel bag.<br /><br />Overall, these are nice little things. They are rashing squishy, hence the worry about long term durability. However, we put our hand sanitizer mix in there and it hasn't leaked out so I'm a satisfied customer.",B07Q4PXHZ8,AHTRLPO6Q7FNLBNB5SQSDPLC6I3A,2020-04-20 16:38:25.492
5.0,You can’t see me,"My job does not allow tattoos , this stuff is amazing. It goes on smoothly and looks just like my own skin. It doesn’t rub off onto anything and washes off easily. Great over my scar too.",B07Q3BSDC8,AFSCJNRG4BAGAB37REW4XCDPE6XA,2019-08-12 22:53:42.948
3.0,It was not full it was thin,"I liked how soft the hair was, but it was shedding a lot. I didn’t like the closure it had grey strings of hair. But I can tell it was a low grade type of hair",B07G41C18W,AFC5C5XWANJJJTI743CFTKLSIDPA,2019-03-06 16:50:25.969
5.0,Works great,No complaints. Works well. I use it to clip the side of my nails when doing coffin or stiletto nails.,B007Y54ABE,AF4LM3KWISNBFPNETY7Q5GLEE3FQ,2020-10-21 02:28:51.744
5.0,Everything I expected,Great movie and the actors we're spot on in their characters.  10 thumbs up.  It's shows how the government was so against giving medicine that would work instead of meds that made you deathly sick.....and didn't work.<br />Excellent movie,B00UGPXFC4,AH4RO6V5HYWXPMBM4X7AB7LZRJIQ,2018-07-14 22:53:36.697
5.0,"LOVED this ORGANIC herb-based, cruelty free cream!","I LOVED this company’s original organic, herb based (calendula) eye cream. Unfortunately, the company doesn’t sell it any longer - now sells only expensive, chemical crap:<br />The creams and skin products made by this company (Hygieia) were originally all natural, organic, herbal ingredients - not a bunch chemical crap. The eye cream was especially wonderful, great for sensitive skin, smelled great,, prevented wrinkles and crepey skin around the eyes. The fact that it was reasonably priced and made you look good without torturing some poor little animal made it that much better. I don’t know what happened, whether the company was bought out or what, but you can’t get it anymore. A shame.",B095VQX4DV,AHPLA3A5X4EZY2B6WCPXPVDVLZBQ,2023-01-23 03:57:14.492
5.0,Good worth it,Really beautiful enough for the whole head,B081GPK6QR,AGYHXPBHEJIVOFCJWGYA7JFFBZ3Q,2020-01-21 16:24:50.928
2.0,Less than Great....,"I really wanted to like this product, but unfortunately, it was less than great quality, and one of the brushes I received was broken. Quite a few of the brushes had frayed bristles and had uneven thickness to them, which made even application hard to come by.<br /><br />When I used some, it didn't seem like they blended the colors together well (mainly for eye shadow). I wish there were smaller round brushes for blending out shadows on your eyes because I feel like all the flat brushes are just about all the same. There is barely any size difference between three of them, and they can all be used for the same things so why not replace those with some rounder ones?<br /><br />I tried to contact the seller about the problems I had with this product, but, after two days, I haven't heard anything back from them. I was waiting before putting this review up to see if there was anything they cared to do to help with these problems (new brush that's not broken, or a new set all together that has better quality to them), but I have gotten no response back from them to lead me to believe that they're willing to do anything to help.<br /><br />I have attached photos to this post to show the problems I got with these brushes. The broken one was a foundation brush so I didn't get to try that one out to even see if it applied the foundation well, so I was a little disappointed with that. The larger powder brush seemed to do ok, but it didn't pick up powder that well. The larger fan brush I tried to use for contouring (I saw someone use a large fan brush for this purpose in a tutorial so I wanted to try it out), but even though the brush picked up the color, it didn't seem to apply it very much at all. The contour powder I used is super pigmented so I shouldn't have had that problem. The eye shadow brush I used (one of the smaller tapered brushes) actually worked pretty well so I don't have complaints about any of those except that some of the smaller brushes had frayed bristles, too. The smaller fan brush I used for highlight, and, though it did well with applying it, the unevenness of the bristles made it apply in a weird and uneven way, One of the larger tapered brushes I used to pack on a setting powder, but again, it didn't seem to pick it up well and left a ton of fall out once it hit my skin. I understand setting powder typically leaves fall out, but I've never experience so much before using this brush.<br /><br />Basically, the best brushes in this set were probably the eye shadow brushes.<br /><br />I hope this review helps give some insight on this product. I also hope the seller finds a way to fix the problems I had for future customers.<br /><br />I received this product at a discounted price for my 100% honest review. I tried contacting the seller (as noted above) before leaving this review since it's a poor one, but I made sure to leave enough information to work with and to help others decide whether or not they would like to purchase this product.",B01CF2W436,AFVJX6KGDCYR7ES5XFLC4WHHDDVA,2016-05-19 14:38:56.000
